id,frame_id,character,script,emotion
AnotherMissOh11_024_1091,AnotherMissOh11_024_1091_IMAGE_0000085015,Jinsang,Why can't you(Dokyung) do this? ,Surprise
AnotherMissOh11_024_1091,AnotherMissOh11_024_1091_IMAGE_0000085015,Jinsang,"If she(Haeyoung1) says get on your(Dokyung) knees, you(Dokyung) do it.",Surprise
AnotherMissOh11_024_1092,AnotherMissOh11_024_1092_IMAGE_0000085068,Jinsang,"If she(Haeyoung1) says get on your(Dokyung) knees, you(Dokyung) do it.",Anger
AnotherMissOh11_024_1092,AnotherMissOh11_024_1092_IMAGE_0000085068,Jinsang,"If she(Haeyoung1) says beg you(Dokyung) beg, she(Haeyoung1) hits you(Dokyung), you(Dokyung) take it! Is it that big of a deal? ",Anger
AnotherMissOh11_024_1094,AnotherMissOh11_024_1094_IMAGE_0000085146,Jinsang,"If she(Haeyoung1) says beg you(Dokyung) beg, she(Haeyoung1) hits you(Dokyung), you(Dokyung) take it! Is it that big of a deal? ",Anger
AnotherMissOh11_024_1094,AnotherMissOh11_024_1094_IMAGE_0000085146,Jinsang,"When you(Dokyung) were around the streets like a crazy bastard , you(Dokyung) would've gone on your(Dokyung) knees a dozen times.",Anger
AnotherMissOh11_024_1095,AnotherMissOh11_024_1095_IMAGE_0000085230,Jinsang,"When you(Dokyung) were around the streets like a crazy bastard , you(Dokyung) would've gone on your(Dokyung) knees a dozen times.",Anger
AnotherMissOh11_024_1095,AnotherMissOh11_024_1095_IMAGE_0000085230,Jinsang,"Why didn't you(Dokyung) do it, huh? Why?",Anger
AnotherMissOh11_024_1095,AnotherMissOh11_024_1095_IMAGE_0000085198,Dokyung,I(Dokyung) said I(Dokyung) was sorry countless times.,Sadness
AnotherMissOh11_024_1096,AnotherMissOh11_024_1096_IMAGE_0000085489,Dokyung,I(Dokyung) said I(Dokyung) was sorry countless times.,Sadness
AnotherMissOh11_024_1096,AnotherMissOh11_024_1096_IMAGE_0000085353,Jinsang,"This is not something that'll be fixed with, ""I(Dokyung) 'm sorry""?",Anger
AnotherMissOh11_024_1096,AnotherMissOh11_024_1096_IMAGE_0000085353,Jinsang,"You(Dokyung) gotta tell her(Haeyoung1) you(Dokyung) love her(Haeyoung1), you(Dokyung) love her(Haeyoung1) to death and then gone on your(Dokyung) knees!",Anger
AnotherMissOh11_024_1096,AnotherMissOh11_024_1096_IMAGE_0000085353,Jinsang,"You(Dokyung) should've done everything she(Haeyoung1) told you to do! Roll around in Myung Dong, if you(Dokyung) have to!",Anger
AnotherMissOh11_024_1097,AnotherMissOh11_024_1097_IMAGE_0000085531,Jinsang,"You(Dokyung) should've done everything she(Haeyoung1) told you to do! Roll around in Myung Dong, if you(Dokyung) have to!",Anger
AnotherMissOh11_024_1097,AnotherMissOh11_024_1097_IMAGE_0000085531,Jinsang,"I(Jinsang) mean, do you(Dokyung), do you(Dokyung) even really like her(Haeyoung1)?",Anger
AnotherMissOh11_024_1116,AnotherMissOh11_024_1116_IMAGE_0000086831,Haeyoung2,"When I(Haeyoung2) broke up with you(Dokyung), I(Haeyoung2) checked my(Haeyoung2) mailbox multiple times a day. ",Sadness
AnotherMissOh11_024_1116,AnotherMissOh11_024_1116_IMAGE_0000086831,Haeyoung2,Hoping that at least curse at me(Haeyoung2).,Sadness
AnotherMissOh11_024_1116,AnotherMissOh11_024_1116_IMAGE_0000086831,Haeyoung2,"But when you(Dokyung) didn't contact me(Haeyoung2), I(Haeyoung2) was devastated. ",Sadness
AnotherMissOh11_024_1117,AnotherMissOh11_024_1117_IMAGE_0000087177,Haeyoung2,"I(Haeyoung2) was the one who broke up with you(Dokyung) and I(Haeyoung2) was suffering so much, ",Sadness
AnotherMissOh11_024_1117,AnotherMissOh11_024_1117_IMAGE_0000087177,Haeyoung2,but it seemed like you(Dokyung) are getting along fine. ,Sadness
AnotherMissOh11_024_1119,AnotherMissOh11_024_1119_IMAGE_0000087344,Haeyoung2,"And I(Haeyoung2) thought, ""Was I(Haeyoung2) really nothing to him(Dokyung)?""",Sadness
AnotherMissOh11_024_1120,AnotherMissOh11_024_1120_IMAGE_0000087435,Haeyoung2,"""Did he(Dokyung) even love me(Haeyoung2)?""",Sadness
AnotherMissOh11_024_1122,AnotherMissOh11_024_1122_IMAGE_0000087571,Haeyoung2,You(Dokyung) thought I(Haeyoung2) was getting married to that person.,Sadness
AnotherMissOh11_024_1123,AnotherMissOh11_024_1123_IMAGE_0000087678,Haeyoung2,"That's why you(Dokyung) ruined him(Taejin), isn't it?",Sadness
AnotherMissOh11_024_1124,AnotherMissOh11_024_1124_IMAGE_0000087753,Haeyoung2,"That's why you(Dokyung) ruined him(Taejin), isn't it?",Sadness
AnotherMissOh11_024_1124,AnotherMissOh11_024_1124_IMAGE_0000087753,Haeyoung2,Thank you(Dokyung). ,Sadness
AnotherMissOh11_024_1124,AnotherMissOh11_024_1124_IMAGE_0000087753,Haeyoung2,I(Haeyoung2) think I(Haeyoung2) can live now. ,Sadness
AnotherMissOh11_024_1124,AnotherMissOh11_024_1124_IMAGE_0000087753,Haeyoung2,Thank you(Dokyung).,Sadness
AnotherMissOh11_024_1125,AnotherMissOh11_024_1125_IMAGE_0000087925,Dokyung,How can you(Haeyoung2) say something like that? ,Anger
AnotherMissOh11_024_1129,AnotherMissOh11_024_1129_IMAGE_0000088204,Haeyoung2,"It doesn't matter. It isn't matter if a hundred people, a thousand people are ruined.",Sadness
AnotherMissOh11_024_1131,AnotherMissOh11_024_1131_IMAGE_0000088268,Haeyoung2,It was all because you(Dokyung) loved me(Haeyoung2) you(Dokyung) did it. ,Sadness
AnotherMissOh11_024_1131,AnotherMissOh11_024_1131_IMAGE_0000088268,Haeyoung2,"Because of me(Haeyoung2), you(Dokyung) did it.",Sadness
AnotherMissOh11_024_1132,AnotherMissOh11_024_1132_IMAGE_0000088408,Haeyoung2,"Because of me(Haeyoung2), you(Dokyung) did it.",Sadness
AnotherMissOh11_024_1132,AnotherMissOh11_024_1132_IMAGE_0000088408,Haeyoung2,I(Haeyoung2) love you(Dokyung).,Sadness
AnotherMissOh11_024_1132,AnotherMissOh11_024_1132_IMAGE_0000088408,Haeyoung2,"I(Haeyoung2) still love you(Dokyung) so much, Dokyung.",Sadness
AnotherMissOh11_025_1140,AnotherMissOh11_025_1140_IMAGE_0000089308,Haeyoung2,"Excuse me(Haeyoung2), but I(Haeyoung2) have to go.",Neutral
AnotherMissOh11_025_1141,AnotherMissOh11_025_1141_IMAGE_0000089356,Haeyoung2,"Excuse me(Haeyoung2), but I(Haeyoung2) have to go.",Anger
AnotherMissOh11_025_1142,AnotherMissOh11_025_1142_IMAGE_0000089439,Haeyoung2,"Excuse me(Haeyoung2), but I(Haeyoung2) have to go.",Neutral
AnotherMissOh11_025_1142,AnotherMissOh11_025_1142_IMAGE_0000089487,Chairman,That's Oh Haeyoung. ,Neutral
AnotherMissOh11_025_1143,AnotherMissOh11_025_1143_IMAGE_0000089588,Chairman,That's Oh Haeyoung. ,Anger
AnotherMissOh11_025_1143,AnotherMissOh11_025_1143_IMAGE_0000089588,Chairman, She(Haeyoung2) was the one who had a relationship with him(Dokyung).,Anger
AnotherMissOh11_025_1145,AnotherMissOh11_025_1145_IMAGE_0000089800,Haeyoung1,It wasn't me(Haeyoung1).,Sadness
AnotherMissOh11_025_1146,AnotherMissOh11_025_1146_IMAGE_0000089829,Haeyoung1,It wasn't me(Haeyoung1).,Sadness
AnotherMissOh11_026_1165,AnotherMissOh11_026_1165_IMAGE_0000092239,Dokyung,I(Dokyung) think that ending it like this with that woman,Neutral
AnotherMissOh11_026_1166,AnotherMissOh11_026_1166_IMAGE_0000092465,Dokyung,I(Dokyung) think that ending it like this with that woman,Neutral
AnotherMissOh11_026_1167,AnotherMissOh11_026_1167_IMAGE_0000092534,Dokyung, is the right thing to do. ,Neutral
AnotherMissOh11_026_1168,AnotherMissOh11_026_1168_IMAGE_0000092571,Soontack,Dokyung.,Sadness
AnotherMissOh12_001_0032,AnotherMissOh12_001_0032_IMAGE_0000001315,Deogi,"Are you(Haeyoung1) sick or something?If you are(Haeyoung1), tell me. I(Deogi)'ll get you(Haeyoung1) some medicine.",Anger
AnotherMissOh12_001_0034,AnotherMissOh12_001_0034_IMAGE_0000001389,Deogi,"Are you(Haeyoung1) sick or something?If you are(Haeyoung1), tell me. I(Deogi)'ll get you(Haeyoung1) some medicine.",Anger
AnotherMissOh12_002_0056,AnotherMissOh12_002_0056_IMAGE_0000002366,Deogi,It's still morning!,Anger
AnotherMissOh12_002_0057,AnotherMissOh12_002_0057_IMAGE_0000002514,Deogi,It's still morning!,Surprise
AnotherMissOh12_004_0070,AnotherMissOh12_004_0070_IMAGE_0000003007,Deogi,I(Deogi) think she(Haeyoung1)'s lost her(Haeyoung1) again.,Anger
AnotherMissOh12_004_0071,AnotherMissOh12_004_0071_IMAGE_0000003062,Deogi,I(Deogi) think she(Haeyoung1)'s lost her(Haeyoung1) again.,Sadness
AnotherMissOh12_004_0072,AnotherMissOh12_004_0072_IMAGE_0000003104,Deogi,I(Deogi) don't know what's wrong this time.,Sadness
AnotherMissOh12_005_0094,AnotherMissOh12_005_0094_IMAGE_0000004339,Dokyung,"When you(Yijoon)'re drifting, make that sound a little rougher.",Neutral
AnotherMissOh12_005_0095,AnotherMissOh12_005_0095_IMAGE_0000004402,Yijoon,"Yes, I(Yijoon) got it.",Fear
AnotherMissOh12_005_0095,AnotherMissOh12_005_0095_IMAGE_0000004402,Yijoon,"When you’re drifting, make it sound rougher!",Fear
AnotherMissOh12_005_0103,AnotherMissOh12_005_0103_IMAGE_0000004784,Hun,"Hey, Gitae.Gitae!",Neutral
AnotherMissOh12_005_0103,AnotherMissOh12_005_0103_IMAGE_0000004784,Hun,You(Gitae) know how Dokyung has been down lately?,Neutral
AnotherMissOh12_005_0104,AnotherMissOh12_005_0104_IMAGE_0000004898,Hun,You(Gitae) know how Dokyung has been down lately?,Neutral
AnotherMissOh12_005_0107,AnotherMissOh12_005_0107_IMAGE_0000005023,Hun,You(Gitae) should tell him(Dokyung) some of your funny jokes. That works on him(Dokyung).,Neutral
AnotherMissOh12_005_0109,AnotherMissOh12_005_0109_IMAGE_0000005086,Gitae,"Give that to me(Gitae).
",Disgust
AnotherMissOh12_005_0111,AnotherMissOh12_005_0111_IMAGE_0000005204,Gitae,"Mr. Park, it's, Gitae. Can you hear me(Gitae)?
",Neutral
AnotherMissOh12_005_0112,AnotherMissOh12_005_0112_IMAGE_0000005306,Dokyung,Go ahead. ,Neutral
AnotherMissOh12_005_0112,AnotherMissOh12_005_0112_IMAGE_0000005378,Gitae,"Yesterday, I(Gitae) put a heavy blanket on my(Gitae) dog. A really warm one.
",Disgust
AnotherMissOh12_005_0114,AnotherMissOh12_005_0114_IMAGE_0000005503,Gitae,"You(Dokyung) know what you(Dokyung) get? Guess, in three seconds. Three, two, one.
",Disgust
AnotherMissOh12_005_0116,AnotherMissOh12_005_0116_IMAGE_0000005557,Gitae,"You(Dokyung) know what you(Dokyung) get? Guess, in three seconds. Three, two, one.
",Disgust
AnotherMissOh12_005_0118,AnotherMissOh12_005_0118_IMAGE_0000005596,Gitae,"You(Dokyung) know what you(Dokyung) get? Guess, in three seconds. Three, two, one.
",Neutral
AnotherMissOh12_005_0119,AnotherMissOh12_005_0119_IMAGE_0000005636,Gitae,A hot dog.,Neutral
AnotherMissOh12_005_0123,AnotherMissOh12_005_0123_IMAGE_0000005818,Dokyung,Get back to work. ,Neutral
AnotherMissOh12_005_0123,AnotherMissOh12_005_0123_IMAGE_0000005858,Gitae,Alright. Okay.,Neutral
AnotherMissOh12_005_0123,AnotherMissOh12_005_0123_IMAGE_0000005858,Gitae,"Hey, stop making me(Gitae) talk corny jokes, man. Those gags only work on people who have a sense of humor!
",Neutral
AnotherMissOh12_005_0124,AnotherMissOh12_005_0124_IMAGE_0000005956,Gitae,"Hey, stop making me(Gitae) talk corny jokes, man. Those gags only work on people who have a sense of humor!
",Neutral
AnotherMissOh12_005_0127,AnotherMissOh12_005_0127_IMAGE_0000006043,Gitae,"You(Hun) know, my(Gitae) face is getting red— Take this already!
",Anger
AnotherMissOh12_005_0127,AnotherMissOh12_005_0127_IMAGE_0000006043,Hun,"Nah, Dokyung is laughing right now. It's just that he(Dokyung)'s a bit slow, that's all.
",Happiness
AnotherMissOh12_005_0129,AnotherMissOh12_005_0129_IMAGE_0000006187,Hun,"Nah, Dokyung is laughing right now. It's just that he(Dokyung)'s a bit slow, that's all.
",Happiness
AnotherMissOh12_005_0130,AnotherMissOh12_005_0130_IMAGE_0000006265,Sangseok,"Sir. It's me(Sangseok), Sangseok.",Neutral
AnotherMissOh12_005_0132,AnotherMissOh12_005_0132_IMAGE_0000006426,Sangseok,"Sir, what’s the best ramyeon in the world?",Happiness
AnotherMissOh12_005_0134,AnotherMissOh12_005_0134_IMAGE_0000006499,Dokyung,Quit talking nonsense.,Neutral
AnotherMissOh12_005_0135,AnotherMissOh12_005_0135_IMAGE_0000006565,Sangseok,"The ramyeon that you(Dokyung) make, sir. I(Sangseok)’ll follow you(Dokyung) to the ends of the earth!
",Happiness
AnotherMissOh12_005_0137,AnotherMissOh12_005_0137_IMAGE_0000006652,Sangseok,"The ramyeon that you(Dokyung) make, sir. I(Sangseok)’ll follow you(Dokyung) to the ends of the earth!
",Happiness
AnotherMissOh12_005_0137,AnotherMissOh12_005_0137_IMAGE_0000006652,Sangseok,"Cheer up, Boss! Be brave!
",Happiness
AnotherMissOh12_005_0138,AnotherMissOh12_005_0138_IMAGE_0000006680,Sangseok,"Cheer up, Boss! Be brave!
",Happiness
AnotherMissOh12_005_0139,AnotherMissOh12_005_0139_IMAGE_0000006726,Hun,Hahahahaha.,Happiness
AnotherMissOh12_005_0140,AnotherMissOh12_005_0140_IMAGE_0000006847,Dokyung,Get back to work.,Neutral
AnotherMissOh12_005_0141,AnotherMissOh12_005_0141_IMAGE_0000006887,Sangseok,"Yes, sir.",Happiness
AnotherMissOh12_008_0179,AnotherMissOh12_008_0179_IMAGE_0000009713,Haeyoung1,"I(Haeyoung1)'m really live, right now? Awesome!
",Happiness
AnotherMissOh12_008_0179,AnotherMissOh12_008_0179_IMAGE_0000009713,Haeyoung1,"I(Haeyoung1) asked for my(Haeyoung1) voice to be modulated.
",Happiness
AnotherMissOh12_008_0182,AnotherMissOh12_008_0182_IMAGE_0000010000,Haeyoung1,"I(Haeyoung1) also want to remain anonymous as well.
",Happiness
AnotherMissOh12_008_0183,AnotherMissOh12_008_0183_IMAGE_0000010136,Haeyoung1,"I(Haeyoung1) also want to remain anonymous as well.
",Neutral
AnotherMissOh12_008_0183,AnotherMissOh12_008_0183_IMAGE_0000010136,Haeyoung1,"Even if I(Haeyoung1) get a free gift for calling in, you(Haeyoung1) still can't say my(Haeyoung1) name, okay?
",Neutral
AnotherMissOh12_008_0185,AnotherMissOh12_008_0185_IMAGE_0000010493,Haeyoung1,"She was soooo pretty.I(Haeyoung1)'m not saying that I(Haeyoung1)'m ugly,
",Sadness
AnotherMissOh12_008_0186,AnotherMissOh12_008_0186_IMAGE_0000010581,Haeyoung1,"She was soooo pretty.I(Haeyoung1)'m not saying that I(Haeyoung1)'m ugly,
",Neutral
AnotherMissOh12_008_0186,AnotherMissOh12_008_0186_IMAGE_0000010581,Haeyoung1,"but she(Haeyoung2) was exceptional, we(Haeyoung1, Haeyoung2) got compared with each other a lot.
",Neutral
AnotherMissOh12_008_0187,AnotherMissOh12_008_0187_IMAGE_0000010694,Haeyoung1,"but she(Haeyoung2) was exceptional, we(Haeyoung1, Haeyoung2) got compared with each other a lot.
",Neutral
AnotherMissOh12_008_0187,AnotherMissOh12_008_0187_IMAGE_0000010694,Haeyoung1,"I(Haeyoung1) went through a lot of difficulty, too.
",Neutral
AnotherMissOh12_008_0208,AnotherMissOh12_008_0208_IMAGE_0000012370,Haeyoung1,"He(Dokyung) thought she(Haeyoung2) was the one getting married, so he(Dokyung) caused my(Haeyoung1) wedding to get ruined!
",Sadness
AnotherMissOh12_008_0209,AnotherMissOh12_008_0209_IMAGE_0000012488,Jinsang,"Oh, no. Oh, no, no, no. No, no. This is bad. Feeling like I(Jinsang)'m getting a bath.
",Anger
AnotherMissOh12_008_0211,AnotherMissOh12_008_0211_IMAGE_0000012522,Jinsang,"Oh, no. Oh, no, no, no. No, no. This is bad. Feeling like I(Jinsang)'m getting a bath.
",Disgust
AnotherMissOh12_008_0212,AnotherMissOh12_008_0212_IMAGE_0000012556,Jinsang,"Oh, no. Oh, no, no, no. No, no. This is bad. Feeling like I(Jinsang)'m getting a bath.
",Disgust
AnotherMissOh12_008_0213,AnotherMissOh12_008_0213_IMAGE_0000012707,Haeyoung1,"I(Haeyoung1)...I(Haeyoung1) didn't even know that
",Sadness
AnotherMissOh12_008_0213,AnotherMissOh12_008_0213_IMAGE_0000012707,Haeyoung1,"and liked that guy.
",Sadness
AnotherMissOh12_008_0218,AnotherMissOh12_008_0218_IMAGE_0000013009,Haeyoung1,"I(Haeyoung1) don't know... I(Haeyoung1) don't know what to do at all.
",Sadness
AnotherMissOh12_008_0219,AnotherMissOh12_008_0219_IMAGE_0000013099,Haeyoung1,"I(Haeyoung1) get so angry and want to kill him(Dokyung),
",Sadness
AnotherMissOh12_008_0219,AnotherMissOh12_008_0219_IMAGE_0000013099,Haeyoung1,but...,Sadness
AnotherMissOh12_008_0219,AnotherMissOh12_008_0219_IMAGE_0000013099,Haeyoung1,then....,Sadness
AnotherMissOh12_008_0230,AnotherMissOh12_008_0230_IMAGE_0000013823,Haeyoung1,"Excuse me, I(Haeyoung1) didn't muster up the courage to call you just to hear this nonsense.
",Sadness
AnotherMissOh12_008_0234,AnotherMissOh12_008_0234_IMAGE_0000014004,Haeyoung1,"What the heck?! What are you saying?!
",Anger
AnotherMissOh12_008_0235,AnotherMissOh12_008_0235_IMAGE_0000014039,Haeyoung1,"You’re saying my(Haeyoung1) life is done so I(Haeyoung1) should die and reincarnate?!!!
",Anger
AnotherMissOh12_008_0240,AnotherMissOh12_008_0240_IMAGE_0000014582,Haeyoung1,"When you(Haeyoung1) let go of that kind of past, then you(Haeyoung1)'re basically born again, you(Haeyoung1) know.
",Anger
AnotherMissOh12_008_0240,AnotherMissOh12_008_0240_IMAGE_0000014582,Haeyoung1,"Is it that easy? It's not like I(Haeyoung1) have amnesia so how can I(Haeyoung1) act as if nothing happened?!!
",Anger
AnotherMissOh12_008_0241,AnotherMissOh12_008_0241_IMAGE_0000014616,Haeyoung1,"Is it that easy? It's not like I(Haeyoung1) have amnesia so how can I(Haeyoung1) act as if nothing happened?!!
",Anger
AnotherMissOh12_008_0242,AnotherMissOh12_008_0242_IMAGE_0000014649,Haeyoung1,"Is it that easy? It's not like I(Haeyoung1) have amnesia so how can I(Haeyoung1) act as if nothing happened?!!
",Anger
AnotherMissOh12_008_0243,AnotherMissOh12_008_0243_IMAGE_0000014678,Haeyoung1,"Is it that easy? It's not like I(Haeyoung1) have amnesia so how can I(Haeyoung1) act as if nothing happened?!!
",Anger
AnotherMissOh12_008_0244,AnotherMissOh12_008_0244_IMAGE_0000014699,Haeyoung1,"I(Haeyoung1) will let go of all my(Haeyoung1) past. I(Haeyoung1) will just throw it all away. 
",Anger
AnotherMissOh12_008_0246,AnotherMissOh12_008_0246_IMAGE_0000014766,Haeyoung1,"I(Haeyoung1) will let go of all my(Haeyoung1) past. I(Haeyoung1) will just throw it all away. 
",Anger
AnotherMissOh12_008_0246,AnotherMissOh12_008_0246_IMAGE_0000014766,Haeyoung1,"ZAP! Then does everything disappear?
",Anger
AnotherMissOh12_008_0247,AnotherMissOh12_008_0247_IMAGE_0000014785,Haeyoung1,"ZAP! Then does everything disappear?
",Anger
AnotherMissOh12_008_0248,AnotherMissOh12_008_0248_IMAGE_0000014795,Haeyoung1,"ZAP! Then does everything disappear?
",Anger
AnotherMissOh12_008_0253,AnotherMissOh12_008_0253_IMAGE_0000015123,Haeyoung1,"This is too much. You should give some practical advice here.
",Anger
AnotherMissOh12_008_0255,AnotherMissOh12_008_0255_IMAGE_0000015208,Haeyoung1,"Do you know how much I(Haeyoung1) am in pain right now?!!
",Anger
AnotherMissOh12_008_0256,AnotherMissOh12_008_0256_IMAGE_0000015248,Haeyoung1,"Do you know how much I(Haeyoung1) am in pain right now?!!
",Anger
AnotherMissOh12_008_0256,AnotherMissOh12_008_0256_IMAGE_0000015248,Haeyoung1,"If I(Haeyoung1) could, I(Haeyoung1) would beat the living crap out of that wench Oh Haeyoung and that guy, too!
",Anger
AnotherMissOh12_008_0257,AnotherMissOh12_008_0257_IMAGE_0000015292,Haeyoung1,"If I(Haeyoung1) could, I(Haeyoung1) would beat the living crap out of that wench Oh Haeyoung and that guy, too!
",Anger
AnotherMissOh12_008_0258,AnotherMissOh12_008_0258_IMAGE_0000015312,Haeyoung1,"If I(Haeyoung1) could, I(Haeyoung1) would beat the living crap out of that wench Oh Haeyoung and that guy, too!
",Anger
AnotherMissOh12_008_0259,AnotherMissOh12_008_0259_IMAGE_0000015337,Haeyoung1,"If I(Haeyoung1) could, I(Haeyoung1) would beat the living crap out of that wench Oh Haeyoung and that guy, too!
",Anger
AnotherMissOh12_008_0260,AnotherMissOh12_008_0260_IMAGE_0000015366,Haeyoung1,"If I(Haeyoung1) could, I(Haeyoung1) would beat the living crap out of that wench Oh Haeyoung and that guy, too!
",Anger
AnotherMissOh12_008_0267,AnotherMissOh12_008_0267_IMAGE_0000015553,Jinsang,Oh My(Jinsang) God.,Surprise
AnotherMissOh12_008_0268,AnotherMissOh12_008_0268_IMAGE_0000015617,Jinsang,Oh My(Jinsang) God.,Surprise
AnotherMissOh12_008_0275,AnotherMissOh12_008_0275_IMAGE_0000015921,Jinsang,Have you(Haeyoung1) lost your(Haeyoung1) mind?,Anger
AnotherMissOh12_010_0292,AnotherMissOh12_010_0292_IMAGE_0000016999,Heeran,Hey. There's so much fuss going on with the alumni chat group! What are you(Haeyoung1) going to do now?!,Sadness
AnotherMissOh12_010_0292,AnotherMissOh12_010_0292_IMAGE_0000016999,Heeran,"You(Haeyoung1) delete that chat room right away! Don't even go in there. Just delete it!
",Sadness
AnotherMissOh12_010_0292,AnotherMissOh12_010_0292_IMAGE_0000016999,Heeran,"Turn off your(Haeyoung1) phone, too. Argh!
",Sadness
AnotherMissOh12_010_0293,AnotherMissOh12_010_0293_IMAGE_0000017313,Heeran,Just Stop it already!Can't you just ignore it?!,Neutral
AnotherMissOh12_010_0294,AnotherMissOh12_010_0294_IMAGE_0000017471,Heeran,Just Stop it already!Can't you just ignore it?!,Anger
AnotherMissOh12_010_0295,AnotherMissOh12_010_0295_IMAGE_0000017515,Heeran,"If you guys keep on calling Haeyoung, then I(Heeran) am not gonna leave you alone.
",Sadness
AnotherMissOh12_010_0296,AnotherMissOh12_010_0296_IMAGE_0000017556,Heeran,"If you guys keep on calling Haeyoung, then I(Heeran) am not gonna leave you alone.
",Disgust
AnotherMissOh12_012_0307,AnotherMissOh12_012_0307_IMAGE_0000018428,Jeongsuk,"Deogi, the reason Haeyoung's wedding was called off was because of that?
",Neutral
AnotherMissOh12_012_0309,AnotherMissOh12_012_0309_IMAGE_0000018679,Jeongsuk,Deogi! Deogi!,Happiness
AnotherMissOh12_012_0309,AnotherMissOh12_012_0309_IMAGE_0000018679,Jeongsuk,"Deogi! Deogi!
",Happiness
AnotherMissOh12_012_0311,AnotherMissOh12_012_0311_IMAGE_0000018718,Jeongsuk,"Does Haeyoung even have pride? How did she(Haeyoung1) even like a guy like him(Dokyung)?Did she(Haeyoung1) go crazy?
",Surprise
AnotherMissOh12_012_0313,AnotherMissOh12_012_0313_IMAGE_0000018803,Jeongsuk,"Does Haeyoung even have pride? How did she(Haeyoung1) even like a guy like him(Dokyung)?Did she(Haeyoung1) go crazy?
",Surprise
AnotherMissOh12_012_0314,AnotherMissOh12_012_0314_IMAGE_0000018834,Deogi,She(Haeyoung1) fell for him(Dokyung) because she(Haeyoung1) didn't know!,Anger
AnotherMissOh12_012_0318,AnotherMissOh12_012_0318_IMAGE_0000018974,Jeongsuk,Huh.,Surprise
AnotherMissOh12_013_0334,AnotherMissOh12_013_0334_IMAGE_0000019728,Sungjin,Stop it already!,Neutral
AnotherMissOh12_013_0336,AnotherMissOh12_013_0336_IMAGE_0000019810,Sungjin,Do you having fun?,Neutral
AnotherMissOh12_013_0337,AnotherMissOh12_013_0337_IMAGE_0000019841,Sungjin,Do you having fun?,Anger
AnotherMissOh12_013_0340,AnotherMissOh12_013_0340_IMAGE_0000019925,Sungjin,Imagine that this was happening to your little sister.Still fun?,Anger
AnotherMissOh12_013_0344,AnotherMissOh12_013_0344_IMAGE_0000020140,Sungjin,Stop and think how you'd feel for a second.,Anger
AnotherMissOh12_013_0347,AnotherMissOh12_013_0347_IMAGE_0000020246,Sungjin,"What would have your little sister had to call her wedding off
",Neutral
AnotherMissOh12_014_0364,AnotherMissOh12_014_0364_IMAGE_0000021141,Haeyoung2,Let's get back to work.,Sadness
AnotherMissOh12_014_0365,AnotherMissOh12_014_0365_IMAGE_0000021263,Haeyoung2,Let's get back to work.,Sadness
AnotherMissOh12_014_0374,AnotherMissOh12_014_0374_IMAGE_0000021671,Haeyoung2,I(Haeyoung2) also found out a few days ago.,Sadness
AnotherMissOh12_014_0377,AnotherMissOh12_014_0377_IMAGE_0000021804,Sukyung,"All this is happened, since the very day you(Haeyoung2) disappeared.
",Neutral
AnotherMissOh12_014_0379,AnotherMissOh12_014_0379_IMAGE_0000021982,Sukyung,"You(Haeyoung2) are aware of that, right?",Neutral
AnotherMissOh12_014_0379,AnotherMissOh12_014_0379_IMAGE_0000022014,Haeyoung2,Yes.,Sadness
AnotherMissOh12_014_0382,AnotherMissOh12_014_0382_IMAGE_0000022143,Sukyung,Have some remorse.,Sadness
AnotherMissOh12_015_0390,AnotherMissOh12_015_0390_IMAGE_0000022781,Deogi,"Our Haeyoung, no matter how crazy she(Haeyoung1) is, isn't that kind of person who harm anyone.
",Neutral
AnotherMissOh12_015_0391,AnotherMissOh12_015_0391_IMAGE_0000022843,Deogi,"Our Haeyoung, no matter how crazy she(Haeyoung1) is, isn't that kind of person who harm anyone.
",Anger
AnotherMissOh12_015_0391,AnotherMissOh12_015_0391_IMAGE_0000022843,Deogi,"If you were to kill someone, would you publicly announce on a radio?",Anger
AnotherMissOh12_015_0392,AnotherMissOh12_015_0392_IMAGE_0000022943,Deogi,"If you were to kill someone, would you publicly announce on a radio?",Anger
AnotherMissOh12_015_0393,AnotherMissOh12_015_0393_IMAGE_0000022983,Deogi,"If you were to kill someone, would you publicly announce on a radio?",Anger
AnotherMissOh12_015_0394,AnotherMissOh12_015_0394_IMAGE_0000023003,Deogi,"If you were to kill someone, would you publicly announce on a radio?",Neutral
AnotherMissOh12_015_0396,AnotherMissOh12_015_0396_IMAGE_0000023058,Deogi,She(Haeyoung1) is not that stupid of a girl.,Surprise
AnotherMissOh12_016_0401,AnotherMissOh12_016_0401_IMAGE_0000023436,Kyungsu,"That... It seems like it could have been our(Deogi, Kyungsu) Haeyoung,
",Neutral
AnotherMissOh12_016_0401,AnotherMissOh12_016_0401_IMAGE_0000023436,Kyungsu,"but it might have been... It's so—
",Neutral
AnotherMissOh12_016_0401,AnotherMissOh12_016_0401_IMAGE_0000023636,Deogi,"And why are you so curious? Even if you thought it was our(Deogi, Kyungsu) Haeyoung,
",Anger
AnotherMissOh12_016_0401,AnotherMissOh12_016_0401_IMAGE_0000023636,Deogi,"why would you call our house and ask about it, huh?
",Anger
AnotherMissOh12_016_0401,AnotherMissOh12_016_0401_IMAGE_0000023636,Deogi,"Based on your actions, I(Deogi) can tell how much you have twisted person you are.
",Anger
